Torchviz was not found.
creating a new head
Saving weights before core set training
Epoch: 0001 cost= 1124.814453125
Epoch: 0002 cost= 1124.518554688
Epoch: 0003 cost= 1124.181274414
Epoch: 0004 cost= 1123.893920898
Epoch: 0005 cost= 1123.601806641
Epoch: 0006 cost= 1123.317260742
Epoch: 0007 cost= 1123.038696289
Epoch: 0008 cost= 1122.759765625
Epoch: 0009 cost= 1122.473999023
Epoch: 0010 cost= 1122.176879883
Epoch: 0011 cost= 1121.897338867
Epoch: 0012 cost= 1121.618774414
Epoch: 0013 cost= 1121.321533203
Epoch: 0014 cost= 1121.046875000
Epoch: 0015 cost= 1120.747314453
Epoch: 0016 cost= 1120.435791016
Epoch: 0017 cost= 1120.150024414
Epoch: 0018 cost= 1119.895141602
Epoch: 0019 cost= 1119.564086914
Epoch: 0020 cost= 1119.258666992
Epoch: 0021 cost= 1118.984741211
Epoch: 0022 cost= 1118.698120117
Epoch: 0023 cost= 1118.377441406
Epoch: 0024 cost= 1118.102539062
Epoch: 0025 cost= 1117.805175781
Epoch: 0026 cost= 1117.551513672
Epoch: 0027 cost= 1117.240478516
Epoch: 0028 cost= 1116.968139648
Epoch: 0029 cost= 1116.700439453
Epoch: 0030 cost= 1116.444702148
Epoch: 0031 cost= 1116.125122070
Epoch: 0032 cost= 1115.876831055
Epoch: 0033 cost= 1115.593017578
Epoch: 0034 cost= 1115.349853516
Epoch: 0035 cost= 1115.102661133
Epoch: 0036 cost= 1114.783447266
Epoch: 0037 cost= 1114.553100586
Epoch: 0038 cost= 1114.265869141
Epoch: 0039 cost= 1113.989379883
Epoch: 0040 cost= 1113.793457031
Epoch: 0041 cost= 1113.482788086
Epoch: 0042 cost= 1113.238403320
Epoch: 0043 cost= 1113.009277344
Epoch: 0044 cost= 1112.790649414
Epoch: 0045 cost= 1112.501831055
Epoch: 0046 cost= 1112.216796875
Epoch: 0047 cost= 1111.990478516
Epoch: 0048 cost= 1111.718139648
Epoch: 0049 cost= 1111.510620117
Epoch: 0050 cost= 1111.192260742
Epoch: 0051 cost= 1110.984008789
Epoch: 0052 cost= 1110.727661133
Epoch: 0053 cost= 1110.498413086
Epoch: 0054 cost= 1110.229248047
Epoch: 0055 cost= 1109.991333008
Epoch: 0056 cost= 1109.769531250
Epoch: 0057 cost= 1109.535034180
Epoch: 0058 cost= 1109.291137695
Epoch: 0059 cost= 1109.043090820
Epoch: 0060 cost= 1108.778808594
Epoch: 0061 cost= 1108.542968750
Epoch: 0062 cost= 1108.314208984
Epoch: 0063 cost= 1108.080322266
Epoch: 0064 cost= 1107.823608398
Epoch: 0065 cost= 1107.585693359
Epoch: 0066 cost= 1107.370117188
Epoch: 0067 cost= 1107.147827148
Epoch: 0068 cost= 1106.871948242
Epoch: 0069 cost= 1106.626220703
Epoch: 0070 cost= 1106.396850586
Epoch: 0071 cost= 1106.171875000
Epoch: 0072 cost= 1105.922363281
Epoch: 0073 cost= 1105.683349609
Epoch: 0074 cost= 1105.458129883
Epoch: 0075 cost= 1105.205932617
Epoch: 0076 cost= 1104.988525391
Epoch: 0077 cost= 1104.760253906
Epoch: 0078 cost= 1104.509521484
Epoch: 0079 cost= 1104.290527344
Epoch: 0080 cost= 1104.070434570
Epoch: 0081 cost= 1103.814941406
Epoch: 0082 cost= 1103.589721680
Epoch: 0083 cost= 1103.323486328
Epoch: 0084 cost= 1103.124755859
Epoch: 0085 cost= 1102.907104492
Epoch: 0086 cost= 1102.652709961
Epoch: 0087 cost= 1102.430786133
Epoch: 0088 cost= 1102.188354492
Epoch: 0089 cost= 1101.962036133
Epoch: 0090 cost= 1101.719238281
Epoch: 0091 cost= 1101.488525391
Epoch: 0092 cost= 1101.273193359
Epoch: 0093 cost= 1101.033935547
Epoch: 0094 cost= 1100.802001953
Epoch: 0095 cost= 1100.572875977
Epoch: 0096 cost= 1100.339721680
Epoch: 0097 cost= 1100.121704102
Epoch: 0098 cost= 1099.862792969
Epoch: 0099 cost= 1099.655395508
Epoch: 0100 cost= 1099.439819336
Optimization Finished!
Accuracy is 0.8119
Reloading previous weights after core set training
Saving weights before core set training
Epoch: 0001 cost= 563.513366699
Epoch: 0002 cost= 563.172119141
Epoch: 0003 cost= 562.845581055
Epoch: 0004 cost= 562.570983887
Epoch: 0005 cost= 562.254455566
Epoch: 0006 cost= 561.954956055
Epoch: 0007 cost= 561.656311035
Epoch: 0008 cost= 561.329956055
Epoch: 0009 cost= 561.036254883
Epoch: 0010 cost= 560.713623047
Epoch: 0011 cost= 560.377319336
Epoch: 0012 cost= 560.075439453
Epoch: 0013 cost= 559.746582031
Epoch: 0014 cost= 559.405700684
Epoch: 0015 cost= 559.132934570
Epoch: 0016 cost= 558.756408691
Epoch: 0017 cost= 558.472717285
Epoch: 0018 cost= 558.187866211
Epoch: 0019 cost= 557.908020020
Epoch: 0020 cost= 557.590148926
Epoch: 0021 cost= 557.306579590
Epoch: 0022 cost= 557.046142578
Epoch: 0023 cost= 556.751586914
Epoch: 0024 cost= 556.466003418
Epoch: 0025 cost= 556.224975586
Epoch: 0026 cost= 555.945556641
Epoch: 0027 cost= 555.655517578
Epoch: 0028 cost= 555.438354492
Epoch: 0029 cost= 555.185668945
Epoch: 0030 cost= 554.896667480
Epoch: 0031 cost= 554.662475586
Epoch: 0032 cost= 554.404541016
Epoch: 0033 cost= 554.165039062
Epoch: 0034 cost= 553.914306641
Epoch: 0035 cost= 553.640075684
Epoch: 0036 cost= 553.392944336
Epoch: 0037 cost= 553.152709961
Epoch: 0038 cost= 552.920715332
Epoch: 0039 cost= 552.673278809
Epoch: 0040 cost= 552.408569336
Epoch: 0041 cost= 552.191223145
Epoch: 0042 cost= 551.943847656
Epoch: 0043 cost= 551.710083008
Epoch: 0044 cost= 551.458007812
Epoch: 0045 cost= 551.229614258
Epoch: 0046 cost= 550.980102539
Epoch: 0047 cost= 550.765808105
Epoch: 0048 cost= 550.520385742
Epoch: 0049 cost= 550.272094727
Epoch: 0050 cost= 550.064819336
Epoch: 0051 cost= 549.828369141
Epoch: 0052 cost= 549.587524414
Epoch: 0053 cost= 549.348754883
Epoch: 0054 cost= 549.107910156
Epoch: 0055 cost= 548.889160156
Epoch: 0056 cost= 548.662231445
Epoch: 0057 cost= 548.423400879
Epoch: 0058 cost= 548.190246582
Epoch: 0059 cost= 547.960266113
Epoch: 0060 cost= 547.740112305
Epoch: 0061 cost= 547.508789062
Epoch: 0062 cost= 547.272949219
Epoch: 0063 cost= 547.041015625
Epoch: 0064 cost= 546.806274414
Epoch: 0065 cost= 546.582275391
Epoch: 0066 cost= 546.363586426
Epoch: 0067 cost= 546.124938965
Epoch: 0068 cost= 545.902832031
Epoch: 0069 cost= 545.682373047
Epoch: 0070 cost= 545.444580078
Epoch: 0071 cost= 545.214172363
Epoch: 0072 cost= 544.974243164
Epoch: 0073 cost= 544.755371094
Epoch: 0074 cost= 544.531616211
Epoch: 0075 cost= 544.296630859
Epoch: 0076 cost= 544.070800781
Epoch: 0077 cost= 543.837402344
Epoch: 0078 cost= 543.614624023
Epoch: 0079 cost= 543.380126953
Epoch: 0080 cost= 543.160400391
Epoch: 0081 cost= 542.931335449
Epoch: 0082 cost= 542.711486816
Epoch: 0083 cost= 542.477172852
Epoch: 0084 cost= 542.268188477
Epoch: 0085 cost= 542.026367188
Epoch: 0086 cost= 541.801147461
Epoch: 0087 cost= 541.571411133
Epoch: 0088 cost= 541.339538574
Epoch: 0089 cost= 541.112182617
Epoch: 0090 cost= 540.888427734
Epoch: 0091 cost= 540.667724609
Epoch: 0092 cost= 540.435180664
Epoch: 0093 cost= 540.205444336
Epoch: 0094 cost= 539.973388672
Epoch: 0095 cost= 539.752197266
Epoch: 0096 cost= 539.526245117
Epoch: 0097 cost= 539.303955078
Epoch: 0098 cost= 539.084716797
Epoch: 0099 cost= 538.846130371
Epoch: 0100 cost= 538.623291016
Optimization Finished!
Accuracy is 0.8081
Accuracy is 0.7995
Reloading previous weights after core set training
Saving weights before core set training
Epoch: 0001 cost= 376.401397705
Epoch: 0002 cost= 376.078674316
Epoch: 0003 cost= 375.766448975
Epoch: 0004 cost= 375.455993652
Epoch: 0005 cost= 375.139648438
Epoch: 0006 cost= 374.814086914
Epoch: 0007 cost= 374.495971680
Epoch: 0008 cost= 374.144287109
Epoch: 0009 cost= 373.848205566
Epoch: 0010 cost= 373.475830078
Epoch: 0011 cost= 373.184753418
Epoch: 0012 cost= 372.813323975
Epoch: 0013 cost= 372.487945557
Epoch: 0014 cost= 372.158325195
Epoch: 0015 cost= 371.813171387
Epoch: 0016 cost= 371.523773193
Epoch: 0017 cost= 371.285339355
Epoch: 0018 cost= 370.934448242
Epoch: 0019 cost= 370.643157959
Epoch: 0020 cost= 370.382171631
Epoch: 0021 cost= 370.105072021
Epoch: 0022 cost= 369.818847656
Epoch: 0023 cost= 369.569885254
Epoch: 0024 cost= 369.319732666
Epoch: 0025 cost= 369.059387207
Epoch: 0026 cost= 368.791137695
Epoch: 0027 cost= 368.540100098
Epoch: 0028 cost= 368.269714355
Epoch: 0029 cost= 368.036193848
Epoch: 0030 cost= 367.794433594
Epoch: 0031 cost= 367.526550293
Epoch: 0032 cost= 367.307067871
Epoch: 0033 cost= 367.070983887
Epoch: 0034 cost= 366.840637207
Epoch: 0035 cost= 366.569732666
Epoch: 0036 cost= 366.325073242
Epoch: 0037 cost= 366.090454102
Epoch: 0038 cost= 365.853820801
Epoch: 0039 cost= 365.621215820
Epoch: 0040 cost= 365.384429932
Epoch: 0041 cost= 365.145477295
Epoch: 0042 cost= 364.931152344
Epoch: 0043 cost= 364.690917969
Epoch: 0044 cost= 364.473541260
Epoch: 0045 cost= 364.221496582
Epoch: 0046 cost= 364.000244141
Epoch: 0047 cost= 363.754913330
Epoch: 0048 cost= 363.541320801
Epoch: 0049 cost= 363.303222656
Epoch: 0050 cost= 363.069549561
Epoch: 0051 cost= 362.851745605
Epoch: 0052 cost= 362.614135742
Epoch: 0053 cost= 362.372619629
Epoch: 0054 cost= 362.157714844
Epoch: 0055 cost= 361.930358887
Epoch: 0056 cost= 361.703155518
Epoch: 0057 cost= 361.472167969
Epoch: 0058 cost= 361.245269775
Epoch: 0059 cost= 361.011047363
Epoch: 0060 cost= 360.792480469
Epoch: 0061 cost= 360.557617188
Epoch: 0062 cost= 360.342498779
Epoch: 0063 cost= 360.096527100
Epoch: 0064 cost= 359.875305176
Epoch: 0065 cost= 359.647827148
Epoch: 0066 cost= 359.420715332
Epoch: 0067 cost= 359.198913574
Epoch: 0068 cost= 358.967895508
Epoch: 0069 cost= 358.741149902
Epoch: 0070 cost= 358.515014648
Epoch: 0071 cost= 358.287475586
Epoch: 0072 cost= 358.061767578
Epoch: 0073 cost= 357.836486816
Epoch: 0074 cost= 357.619628906
Epoch: 0075 cost= 357.381530762
Epoch: 0076 cost= 357.163909912
Epoch: 0077 cost= 356.930114746
Epoch: 0078 cost= 356.701721191
Epoch: 0079 cost= 356.477722168
Epoch: 0080 cost= 356.255310059
Epoch: 0081 cost= 356.026855469
Epoch: 0082 cost= 355.809936523
Epoch: 0083 cost= 355.572998047
Epoch: 0084 cost= 355.347930908
Epoch: 0085 cost= 355.126525879
Epoch: 0086 cost= 354.901092529
Epoch: 0087 cost= 354.665222168
Epoch: 0088 cost= 354.443481445
Epoch: 0089 cost= 354.215301514
Epoch: 0090 cost= 353.993286133
Epoch: 0091 cost= 353.771881104
Epoch: 0092 cost= 353.545593262
Epoch: 0093 cost= 353.315399170
Epoch: 0094 cost= 353.086975098
Epoch: 0095 cost= 352.865234375
Epoch: 0096 cost= 352.646240234
Epoch: 0097 cost= 352.415771484
Epoch: 0098 cost= 352.194030762
Epoch: 0099 cost= 351.961364746
Epoch: 0100 cost= 351.738342285
Optimization Finished!
Accuracy is 0.8078
Accuracy is 0.7883
Accuracy is 0.8181
Reloading previous weights after core set training
Saving weights before core set training
Epoch: 0001 cost= 282.875976562
Epoch: 0002 cost= 282.504943848
Epoch: 0003 cost= 282.205657959
Epoch: 0004 cost= 281.879180908
Epoch: 0005 cost= 281.581481934
Epoch: 0006 cost= 281.283447266
Epoch: 0007 cost= 280.932769775
Epoch: 0008 cost= 280.620788574
Epoch: 0009 cost= 280.232604980
Epoch: 0010 cost= 279.888458252
Epoch: 0011 cost= 279.575317383
Epoch: 0012 cost= 279.282043457
Epoch: 0013 cost= 278.994537354
Epoch: 0014 cost= 278.610687256
Epoch: 0015 cost= 278.309967041
Epoch: 0016 cost= 278.033782959
Epoch: 0017 cost= 277.655731201
Epoch: 0018 cost= 277.419982910
Epoch: 0019 cost= 277.168151855
Epoch: 0020 cost= 276.889160156
Epoch: 0021 cost= 276.618377686
Epoch: 0022 cost= 276.395233154
Epoch: 0023 cost= 276.100982666
Epoch: 0024 cost= 275.799896240
Epoch: 0025 cost= 275.577270508
Epoch: 0026 cost= 275.360687256
Epoch: 0027 cost= 275.091613770
Epoch: 0028 cost= 274.834106445
Epoch: 0029 cost= 274.596496582
Epoch: 0030 cost= 274.337371826
Epoch: 0031 cost= 274.089416504
Epoch: 0032 cost= 273.876251221
Epoch: 0033 cost= 273.630371094
Epoch: 0034 cost= 273.403137207
Epoch: 0035 cost= 273.169250488
Epoch: 0036 cost= 272.904113770
Epoch: 0037 cost= 272.661376953
Epoch: 0038 cost= 272.406616211
Epoch: 0039 cost= 272.191253662
Epoch: 0040 cost= 271.971435547
Epoch: 0041 cost= 271.740356445
Epoch: 0042 cost= 271.494964600
Epoch: 0043 cost= 271.261108398
Epoch: 0044 cost= 271.026916504
Epoch: 0045 cost= 270.820220947
Epoch: 0046 cost= 270.571411133
Epoch: 0047 cost= 270.353088379
Epoch: 0048 cost= 270.113708496
Epoch: 0049 cost= 269.893676758
Epoch: 0050 cost= 269.656219482
Epoch: 0051 cost= 269.419403076
Epoch: 0052 cost= 269.200653076
Epoch: 0053 cost= 268.976196289
Epoch: 0054 cost= 268.748535156
Epoch: 0055 cost= 268.518798828
Epoch: 0056 cost= 268.288604736
Epoch: 0057 cost= 268.059692383
Epoch: 0058 cost= 267.836761475
Epoch: 0059 cost= 267.615936279
Epoch: 0060 cost= 267.380065918
Epoch: 0061 cost= 267.151153564
Epoch: 0062 cost= 266.929168701
Epoch: 0063 cost= 266.689880371
Epoch: 0064 cost= 266.462402344
Epoch: 0065 cost= 266.242279053
Epoch: 0066 cost= 266.009063721
Epoch: 0067 cost= 265.788360596
Epoch: 0068 cost= 265.559753418
Epoch: 0069 cost= 265.331054688
Epoch: 0070 cost= 265.115722656
Epoch: 0071 cost= 264.892089844
Epoch: 0072 cost= 264.663269043
Epoch: 0073 cost= 264.449310303
Epoch: 0074 cost= 264.215454102
Epoch: 0075 cost= 263.994567871
Epoch: 0076 cost= 263.768615723
Epoch: 0077 cost= 263.534362793
Epoch: 0078 cost= 263.308135986
Epoch: 0079 cost= 263.089111328
Epoch: 0080 cost= 262.862213135
Epoch: 0081 cost= 262.638366699
Epoch: 0082 cost= 262.418548584
Epoch: 0083 cost= 262.190002441
Epoch: 0084 cost= 261.957031250
Epoch: 0085 cost= 261.733459473
Epoch: 0086 cost= 261.504119873
Epoch: 0087 cost= 261.286773682
Epoch: 0088 cost= 261.057830811
Epoch: 0089 cost= 260.838989258
Epoch: 0090 cost= 260.600524902
Epoch: 0091 cost= 260.381225586
Epoch: 0092 cost= 260.154632568
Epoch: 0093 cost= 259.941986084
Epoch: 0094 cost= 259.701232910
Epoch: 0095 cost= 259.484802246
Epoch: 0096 cost= 259.256408691
Epoch: 0097 cost= 259.031311035
Epoch: 0098 cost= 258.809448242
Epoch: 0099 cost= 258.582855225
Epoch: 0100 cost= 258.362731934
Optimization Finished!
Accuracy is 0.8039
Accuracy is 0.7951
Accuracy is 0.8165
Accuracy is 0.8099
Reloading previous weights after core set training
Saving weights before core set training
Epoch: 0001 cost= 226.759780884
Epoch: 0002 cost= 226.463592529
Epoch: 0003 cost= 226.197937012
Epoch: 0004 cost= 225.922271729
Epoch: 0005 cost= 225.643661499
Epoch: 0006 cost= 225.341339111
Epoch: 0007 cost= 225.041305542
Epoch: 0008 cost= 224.730026245
Epoch: 0009 cost= 224.396682739
Epoch: 0010 cost= 224.091445923
Epoch: 0011 cost= 223.780181885
Epoch: 0012 cost= 223.516860962
Epoch: 0013 cost= 223.226867676
Epoch: 0014 cost= 222.945800781
Epoch: 0015 cost= 222.680847168
Epoch: 0016 cost= 222.442687988
Epoch: 0017 cost= 222.214126587
Epoch: 0018 cost= 221.965515137
Epoch: 0019 cost= 221.740722656
Epoch: 0020 cost= 221.519424438
Epoch: 0021 cost= 221.314636230
Epoch: 0022 cost= 221.076690674
Epoch: 0023 cost= 220.862670898
Epoch: 0024 cost= 220.660949707
Epoch: 0025 cost= 220.467590332
Epoch: 0026 cost= 220.259490967
Epoch: 0027 cost= 220.063079834
Epoch: 0028 cost= 219.857452393
Epoch: 0029 cost= 219.654067993
Epoch: 0030 cost= 219.453094482
Epoch: 0031 cost= 219.269531250
Epoch: 0032 cost= 219.076446533
Epoch: 0033 cost= 218.884002686
Epoch: 0034 cost= 218.690444946
Epoch: 0035 cost= 218.498107910
Epoch: 0036 cost= 218.308609009
Epoch: 0037 cost= 218.116195679
Epoch: 0038 cost= 217.939682007
Epoch: 0039 cost= 217.747390747
Epoch: 0040 cost= 217.555572510
Epoch: 0041 cost= 217.381958008
Epoch: 0042 cost= 217.190811157
Epoch: 0043 cost= 217.006286621
Epoch: 0044 cost= 216.823379517
Epoch: 0045 cost= 216.632919312
Epoch: 0046 cost= 216.447265625
Epoch: 0047 cost= 216.262756348
Epoch: 0048 cost= 216.089187622
Epoch: 0049 cost= 215.895202637
Epoch: 0050 cost= 215.722076416
Epoch: 0051 cost= 215.528457642
Epoch: 0052 cost= 215.349426270
Epoch: 0053 cost= 215.165985107
Epoch: 0054 cost= 214.991378784
Epoch: 0055 cost= 214.806259155
Epoch: 0056 cost= 214.621551514
Epoch: 0057 cost= 214.440277100
Epoch: 0058 cost= 214.260040283
Epoch: 0059 cost= 214.082824707
Epoch: 0060 cost= 213.897003174
Epoch: 0061 cost= 213.712860107
Epoch: 0062 cost= 213.538848877
Epoch: 0063 cost= 213.348815918
Epoch: 0064 cost= 213.173248291
Epoch: 0065 cost= 212.991516113
Epoch: 0066 cost= 212.815109253
Epoch: 0067 cost= 212.626770020
Epoch: 0068 cost= 212.452331543
Epoch: 0069 cost= 212.273101807
Epoch: 0070 cost= 212.088012695
