Torchviz was not found.
creating a new head
Saving weights before core set training
Epoch: 0001 cost= 1124.821411133
Epoch: 0002 cost= 1124.515625000
Epoch: 0003 cost= 1124.199584961
Epoch: 0004 cost= 1123.919189453
Epoch: 0005 cost= 1123.626464844
Epoch: 0006 cost= 1123.333251953
Epoch: 0007 cost= 1123.038085938
Epoch: 0008 cost= 1122.750610352
Epoch: 0009 cost= 1122.484252930
Epoch: 0010 cost= 1122.203002930
Epoch: 0011 cost= 1121.891601562
Epoch: 0012 cost= 1121.603271484
Epoch: 0013 cost= 1121.311523438
Epoch: 0014 cost= 1121.050537109
Epoch: 0015 cost= 1120.765991211
Epoch: 0016 cost= 1120.450439453
Epoch: 0017 cost= 1120.159423828
Epoch: 0018 cost= 1119.864990234
Epoch: 0019 cost= 1119.563476562
Epoch: 0020 cost= 1119.317626953
Epoch: 0021 cost= 1119.014770508
Epoch: 0022 cost= 1118.686889648
Epoch: 0023 cost= 1118.402099609
Epoch: 0024 cost= 1118.081787109
Epoch: 0025 cost= 1117.810180664
Epoch: 0026 cost= 1117.543457031
Epoch: 0027 cost= 1117.257568359
Epoch: 0028 cost= 1116.967163086
Epoch: 0029 cost= 1116.703247070
Epoch: 0030 cost= 1116.429321289
Epoch: 0031 cost= 1116.155395508
Epoch: 0032 cost= 1115.895751953
Epoch: 0033 cost= 1115.613891602
Epoch: 0034 cost= 1115.347412109
Epoch: 0035 cost= 1115.073486328
Epoch: 0036 cost= 1114.803833008
Epoch: 0037 cost= 1114.544555664
Epoch: 0038 cost= 1114.275390625
Epoch: 0039 cost= 1114.014404297
Epoch: 0040 cost= 1113.741210938
Epoch: 0041 cost= 1113.501708984
Epoch: 0042 cost= 1113.256591797
Epoch: 0043 cost= 1112.972045898
Epoch: 0044 cost= 1112.708740234
Epoch: 0045 cost= 1112.492797852
Epoch: 0046 cost= 1112.239868164
Epoch: 0047 cost= 1111.964721680
Epoch: 0048 cost= 1111.712768555
Epoch: 0049 cost= 1111.500610352
Epoch: 0050 cost= 1111.220825195
Epoch: 0051 cost= 1110.988525391
Epoch: 0052 cost= 1110.734375000
Epoch: 0053 cost= 1110.462890625
Epoch: 0054 cost= 1110.232788086
Epoch: 0055 cost= 1110.013305664
Epoch: 0056 cost= 1109.754272461
Epoch: 0057 cost= 1109.508789062
Epoch: 0058 cost= 1109.254882812
Epoch: 0059 cost= 1109.026611328
Epoch: 0060 cost= 1108.780395508
Epoch: 0061 cost= 1108.534423828
Epoch: 0062 cost= 1108.304077148
Epoch: 0063 cost= 1108.060180664
Epoch: 0064 cost= 1107.848999023
Epoch: 0065 cost= 1107.571289062
Epoch: 0066 cost= 1107.343627930
Epoch: 0067 cost= 1107.109741211
Epoch: 0068 cost= 1106.915649414
Epoch: 0069 cost= 1106.629638672
Epoch: 0070 cost= 1106.385375977
Epoch: 0071 cost= 1106.205566406
Epoch: 0072 cost= 1105.938720703
Epoch: 0073 cost= 1105.684814453
Epoch: 0074 cost= 1105.499755859
Epoch: 0075 cost= 1105.244262695
Epoch: 0076 cost= 1104.970214844
Epoch: 0077 cost= 1104.760498047
Epoch: 0078 cost= 1104.536376953
Epoch: 0079 cost= 1104.297729492
Epoch: 0080 cost= 1104.066406250
Epoch: 0081 cost= 1103.845092773
Epoch: 0082 cost= 1103.612670898
Epoch: 0083 cost= 1103.346069336
Epoch: 0084 cost= 1103.132690430
Epoch: 0085 cost= 1102.896240234
Epoch: 0086 cost= 1102.664428711
Epoch: 0087 cost= 1102.445556641
Epoch: 0088 cost= 1102.192138672
Epoch: 0089 cost= 1101.977416992
Epoch: 0090 cost= 1101.726318359
Epoch: 0091 cost= 1101.487182617
Epoch: 0092 cost= 1101.271118164
Epoch: 0093 cost= 1101.047607422
Epoch: 0094 cost= 1100.814819336
Epoch: 0095 cost= 1100.564208984
Epoch: 0096 cost= 1100.351440430
Epoch: 0097 cost= 1100.115722656
Epoch: 0098 cost= 1099.887329102
Epoch: 0099 cost= 1099.652221680
Epoch: 0100 cost= 1099.416137695
Optimization Finished!
Accuracy is 0.808
Reloading previous weights after core set training
Saving weights before core set training
Epoch: 0001 cost= 563.500122070
Epoch: 0002 cost= 563.164428711
Epoch: 0003 cost= 562.852416992
Epoch: 0004 cost= 562.551025391
Epoch: 0005 cost= 562.243530273
Epoch: 0006 cost= 561.945068359
Epoch: 0007 cost= 561.628784180
Epoch: 0008 cost= 561.316223145
Epoch: 0009 cost= 561.002685547
Epoch: 0010 cost= 560.674438477
Epoch: 0011 cost= 560.346618652
Epoch: 0012 cost= 560.012145996
Epoch: 0013 cost= 559.708007812
Epoch: 0014 cost= 559.357177734
Epoch: 0015 cost= 559.083496094
Epoch: 0016 cost= 558.771606445
Epoch: 0017 cost= 558.473571777
Epoch: 0018 cost= 558.155761719
Epoch: 0019 cost= 557.879760742
Epoch: 0020 cost= 557.569702148
Epoch: 0021 cost= 557.286499023
Epoch: 0022 cost= 557.031982422
Epoch: 0023 cost= 556.741210938
Epoch: 0024 cost= 556.473876953
Epoch: 0025 cost= 556.226440430
Epoch: 0026 cost= 555.934936523
Epoch: 0027 cost= 555.685913086
Epoch: 0028 cost= 555.426025391
Epoch: 0029 cost= 555.135498047
Epoch: 0030 cost= 554.880004883
Epoch: 0031 cost= 554.648071289
Epoch: 0032 cost= 554.413452148
Epoch: 0033 cost= 554.144653320
Epoch: 0034 cost= 553.894409180
Epoch: 0035 cost= 553.633544922
Epoch: 0036 cost= 553.404296875
Epoch: 0037 cost= 553.160400391
Epoch: 0038 cost= 552.907470703
Epoch: 0039 cost= 552.659118652
Epoch: 0040 cost= 552.418823242
Epoch: 0041 cost= 552.202148438
Epoch: 0042 cost= 551.945922852
Epoch: 0043 cost= 551.701538086
Epoch: 0044 cost= 551.456909180
Epoch: 0045 cost= 551.247436523
Epoch: 0046 cost= 550.984558105
Epoch: 0047 cost= 550.748168945
Epoch: 0048 cost= 550.533386230
Epoch: 0049 cost= 550.290771484
Epoch: 0050 cost= 550.047058105
Epoch: 0051 cost= 549.816040039
Epoch: 0052 cost= 549.596496582
Epoch: 0053 cost= 549.349243164
Epoch: 0054 cost= 549.109008789
Epoch: 0055 cost= 548.885925293
Epoch: 0056 cost= 548.666625977
Epoch: 0057 cost= 548.435424805
Epoch: 0058 cost= 548.190368652
Epoch: 0059 cost= 547.953491211
Epoch: 0060 cost= 547.741088867
Epoch: 0061 cost= 547.501159668
Epoch: 0062 cost= 547.265136719
Epoch: 0063 cost= 547.031555176
Epoch: 0064 cost= 546.817749023
Epoch: 0065 cost= 546.589355469
Epoch: 0066 cost= 546.348510742
Epoch: 0067 cost= 546.131591797
Epoch: 0068 cost= 545.914672852
Epoch: 0069 cost= 545.658569336
Epoch: 0070 cost= 545.447265625
Epoch: 0071 cost= 545.223876953
Epoch: 0072 cost= 544.979370117
Epoch: 0073 cost= 544.750671387
Epoch: 0074 cost= 544.519165039
Epoch: 0075 cost= 544.297851562
Epoch: 0076 cost= 544.073242188
Epoch: 0077 cost= 543.839355469
Epoch: 0078 cost= 543.624267578
Epoch: 0079 cost= 543.385803223
Epoch: 0080 cost= 543.163452148
Epoch: 0081 cost= 542.926269531
Epoch: 0082 cost= 542.700988770
Epoch: 0083 cost= 542.481140137
Epoch: 0084 cost= 542.248962402
Epoch: 0085 cost= 542.020874023
Epoch: 0086 cost= 541.800109863
Epoch: 0087 cost= 541.567260742
Epoch: 0088 cost= 541.340820312
Epoch: 0089 cost= 541.113037109
Epoch: 0090 cost= 540.890380859
Epoch: 0091 cost= 540.663085938
Epoch: 0092 cost= 540.430053711
Epoch: 0093 cost= 540.208679199
Epoch: 0094 cost= 539.974609375
Epoch: 0095 cost= 539.747436523
Epoch: 0096 cost= 539.532836914
Epoch: 0097 cost= 539.293212891
Epoch: 0098 cost= 539.074462891
Epoch: 0099 cost= 538.846679688
Epoch: 0100 cost= 538.618957520
Optimization Finished!
Accuracy is 0.8132
Accuracy is 0.7985
Reloading previous weights after core set training
Saving weights before core set training
Epoch: 0001 cost= 376.406799316
Epoch: 0002 cost= 376.079223633
Epoch: 0003 cost= 375.746032715
Epoch: 0004 cost= 375.457733154
Epoch: 0005 cost= 375.138854980
Epoch: 0006 cost= 374.821014404
Epoch: 0007 cost= 374.493469238
Epoch: 0008 cost= 374.157318115
Epoch: 0009 cost= 373.841979980
Epoch: 0010 cost= 373.467102051
Epoch: 0011 cost= 373.147155762
Epoch: 0012 cost= 372.781250000
Epoch: 0013 cost= 372.474578857
Epoch: 0014 cost= 372.150878906
Epoch: 0015 cost= 371.807189941
Epoch: 0016 cost= 371.530456543
Epoch: 0017 cost= 371.231567383
Epoch: 0018 cost= 370.938659668
Epoch: 0019 cost= 370.683349609
Epoch: 0020 cost= 370.361450195
Epoch: 0021 cost= 370.102630615
Epoch: 0022 cost= 369.825866699
Epoch: 0023 cost= 369.571502686
Epoch: 0024 cost= 369.302917480
Epoch: 0025 cost= 369.020080566
Epoch: 0026 cost= 368.786560059
Epoch: 0027 cost= 368.555358887
Epoch: 0028 cost= 368.286712646
Epoch: 0029 cost= 368.037231445
Epoch: 0030 cost= 367.810058594
Epoch: 0031 cost= 367.528198242
Epoch: 0032 cost= 367.327697754
Epoch: 0033 cost= 367.052185059
Epoch: 0034 cost= 366.838928223
Epoch: 0035 cost= 366.586914062
Epoch: 0036 cost= 366.343078613
Epoch: 0037 cost= 366.088165283
Epoch: 0038 cost= 365.862915039
Epoch: 0039 cost= 365.619415283
Epoch: 0040 cost= 365.382415771
Epoch: 0041 cost= 365.161560059
Epoch: 0042 cost= 364.928436279
Epoch: 0043 cost= 364.690979004
Epoch: 0044 cost= 364.460876465
Epoch: 0045 cost= 364.227111816
Epoch: 0046 cost= 363.994201660
Epoch: 0047 cost= 363.761077881
Epoch: 0048 cost= 363.537994385
Epoch: 0049 cost= 363.304412842
Epoch: 0050 cost= 363.078277588
Epoch: 0051 cost= 362.846832275
Epoch: 0052 cost= 362.615936279
Epoch: 0053 cost= 362.376708984
Epoch: 0054 cost= 362.154754639
Epoch: 0055 cost= 361.925079346
Epoch: 0056 cost= 361.694366455
Epoch: 0057 cost= 361.472564697
Epoch: 0058 cost= 361.239349365
Epoch: 0059 cost= 361.031860352
Epoch: 0060 cost= 360.792175293
Epoch: 0061 cost= 360.558898926
Epoch: 0062 cost= 360.342590332
Epoch: 0063 cost= 360.108062744
Epoch: 0064 cost= 359.871582031
Epoch: 0065 cost= 359.648010254
Epoch: 0066 cost= 359.421752930
Epoch: 0067 cost= 359.191986084
Epoch: 0068 cost= 358.975830078
Epoch: 0069 cost= 358.747131348
Epoch: 0070 cost= 358.520172119
Epoch: 0071 cost= 358.286315918
Epoch: 0072 cost= 358.057586670
Epoch: 0073 cost= 357.836120605
Epoch: 0074 cost= 357.609588623
Epoch: 0075 cost= 357.376800537
Epoch: 0076 cost= 357.156982422
Epoch: 0077 cost= 356.931030273
Epoch: 0078 cost= 356.707092285
Epoch: 0079 cost= 356.491638184
Epoch: 0080 cost= 356.248748779
Epoch: 0081 cost= 356.034912109
Epoch: 0082 cost= 355.799743652
Epoch: 0083 cost= 355.578247070
Epoch: 0084 cost= 355.347290039
Epoch: 0085 cost= 355.122680664
Epoch: 0086 cost= 354.900817871
Epoch: 0087 cost= 354.667510986
Epoch: 0088 cost= 354.448181152
Epoch: 0089 cost= 354.220611572
Epoch: 0090 cost= 354.003265381
Epoch: 0091 cost= 353.767425537
Epoch: 0092 cost= 353.545227051
Epoch: 0093 cost= 353.316802979
Epoch: 0094 cost= 353.092987061
Epoch: 0095 cost= 352.868347168
Epoch: 0096 cost= 352.637817383
Epoch: 0097 cost= 352.415039062
Epoch: 0098 cost= 352.191528320
Epoch: 0099 cost= 351.966674805
Epoch: 0100 cost= 351.739044189
Optimization Finished!
Accuracy is 0.8101
Accuracy is 0.7979
Accuracy is 0.8204
Reloading previous weights after core set training
Saving weights before core set training
Epoch: 0001 cost= 282.870056152
Epoch: 0002 cost= 282.507812500
Epoch: 0003 cost= 282.216522217
Epoch: 0004 cost= 281.876831055
Epoch: 0005 cost= 281.583129883
Epoch: 0006 cost= 281.300750732
Epoch: 0007 cost= 280.921997070
Epoch: 0008 cost= 280.604614258
Epoch: 0009 cost= 280.237091064
Epoch: 0010 cost= 279.912261963
Epoch: 0011 cost= 279.560943604
Epoch: 0012 cost= 279.290832520
Epoch: 0013 cost= 278.962066650
Epoch: 0014 cost= 278.611358643
Epoch: 0015 cost= 278.317138672
Epoch: 0016 cost= 278.023132324
Epoch: 0017 cost= 277.650268555
Epoch: 0018 cost= 277.413116455
Epoch: 0019 cost= 277.149322510
Epoch: 0020 cost= 276.882354736
Epoch: 0021 cost= 276.624359131
Epoch: 0022 cost= 276.398895264
Epoch: 0023 cost= 276.083801270
Epoch: 0024 cost= 275.798034668
Epoch: 0025 cost= 275.568939209
Epoch: 0026 cost= 275.340118408
Epoch: 0027 cost= 275.080718994
Epoch: 0028 cost= 274.856323242
Epoch: 0029 cost= 274.586364746
Epoch: 0030 cost= 274.343811035
Epoch: 0031 cost= 274.090759277
Epoch: 0032 cost= 273.871032715
Epoch: 0033 cost= 273.626586914
Epoch: 0034 cost= 273.390655518
Epoch: 0035 cost= 273.143066406
Epoch: 0036 cost= 272.890930176
Epoch: 0037 cost= 272.655578613
Epoch: 0038 cost= 272.422882080
Epoch: 0039 cost= 272.190856934
Epoch: 0040 cost= 271.956817627
Epoch: 0041 cost= 271.728759766
Epoch: 0042 cost= 271.504302979
Epoch: 0043 cost= 271.284698486
Epoch: 0044 cost= 271.019409180
Epoch: 0045 cost= 270.806823730
Epoch: 0046 cost= 270.567321777
Epoch: 0047 cost= 270.345642090
Epoch: 0048 cost= 270.103942871
Epoch: 0049 cost= 269.889434814
Epoch: 0050 cost= 269.666259766
Epoch: 0051 cost= 269.424194336
Epoch: 0052 cost= 269.196289062
Epoch: 0053 cost= 268.984313965
Epoch: 0054 cost= 268.744964600
Epoch: 0055 cost= 268.515380859
Epoch: 0056 cost= 268.283660889
Epoch: 0057 cost= 268.050201416
Epoch: 0058 cost= 267.837646484
Epoch: 0059 cost= 267.620666504
Epoch: 0060 cost= 267.381591797
Epoch: 0061 cost= 267.158081055
Epoch: 0062 cost= 266.924133301
Epoch: 0063 cost= 266.689910889
Epoch: 0064 cost= 266.463256836
Epoch: 0065 cost= 266.240112305
Epoch: 0066 cost= 266.011322021
Epoch: 0067 cost= 265.791870117
Epoch: 0068 cost= 265.572448730
Epoch: 0069 cost= 265.334899902
Epoch: 0070 cost= 265.110137939
Epoch: 0071 cost= 264.884796143
Epoch: 0072 cost= 264.668273926
Epoch: 0073 cost= 264.430389404
Epoch: 0074 cost= 264.210876465
Epoch: 0075 cost= 263.977416992
Epoch: 0076 cost= 263.764709473
Epoch: 0077 cost= 263.535308838
Epoch: 0078 cost= 263.304901123
Epoch: 0079 cost= 263.079956055
Epoch: 0080 cost= 262.860595703
Epoch: 0081 cost= 262.626739502
Epoch: 0082 cost= 262.422912598
Epoch: 0083 cost= 262.185607910
Epoch: 0084 cost= 261.956054688
Epoch: 0085 cost= 261.734008789
Epoch: 0086 cost= 261.498748779
Epoch: 0087 cost= 261.279785156
Epoch: 0088 cost= 261.064300537
Epoch: 0089 cost= 260.829040527
Epoch: 0090 cost= 260.603881836
Epoch: 0091 cost= 260.384826660
Epoch: 0092 cost= 260.147308350
Epoch: 0093 cost= 259.936523438
Epoch: 0094 cost= 259.703247070
Epoch: 0095 cost= 259.476287842
Epoch: 0096 cost= 259.254455566
Epoch: 0097 cost= 259.039306641
Epoch: 0098 cost= 258.806640625
Epoch: 0099 cost= 258.586791992
Epoch: 0100 cost= 258.359863281
Optimization Finished!
Accuracy is 0.8037
Accuracy is 0.7888
Accuracy is 0.8183
Accuracy is 0.805
Reloading previous weights after core set training
Saving weights before core set training
Epoch: 0001 cost= 226.753143311
Epoch: 0002 cost= 226.463623047
Epoch: 0003 cost= 226.194763184
Epoch: 0004 cost= 225.920455933
Epoch: 0005 cost= 225.646087646
Epoch: 0006 cost= 225.342071533
Epoch: 0007 cost= 225.044509888
Epoch: 0008 cost= 224.726486206
Epoch: 0009 cost= 224.393951416
Epoch: 0010 cost= 224.083343506
Epoch: 0011 cost= 223.783691406
Epoch: 0012 cost= 223.464935303
Epoch: 0013 cost= 223.207061768
Epoch: 0014 cost= 222.941604614
Epoch: 0015 cost= 222.671661377
Epoch: 0016 cost= 222.425674438
Epoch: 0017 cost= 222.192932129
Epoch: 0018 cost= 221.951156616
Epoch: 0019 cost= 221.735519409
Epoch: 0020 cost= 221.510726929
Epoch: 0021 cost= 221.311996460
Epoch: 0022 cost= 221.079681396
Epoch: 0023 cost= 220.874938965
Epoch: 0024 cost= 220.662521362
Epoch: 0025 cost= 220.447021484
Epoch: 0026 cost= 220.241882324
Epoch: 0027 cost= 220.059249878
Epoch: 0028 cost= 219.849502563
Epoch: 0029 cost= 219.655471802
Epoch: 0030 cost= 219.473541260
Epoch: 0031 cost= 219.271820068
Epoch: 0032 cost= 219.083374023
Epoch: 0033 cost= 218.885055542
Epoch: 0034 cost= 218.688339233
Epoch: 0035 cost= 218.511505127
Epoch: 0036 cost= 218.319244385
Epoch: 0037 cost= 218.122360229
Epoch: 0038 cost= 217.935821533
Epoch: 0039 cost= 217.755264282
Epoch: 0040 cost= 217.546417236
Epoch: 0041 cost= 217.369537354
Epoch: 0042 cost= 217.183700562
Epoch: 0043 cost= 217.002441406
Epoch: 0044 cost= 216.807418823
Epoch: 0045 cost= 216.635711670
Epoch: 0046 cost= 216.450103760
Epoch: 0047 cost= 216.266769409
Epoch: 0048 cost= 216.085815430
Epoch: 0049 cost= 215.897796631
Epoch: 0050 cost= 215.715560913
Epoch: 0051 cost= 215.538467407
Epoch: 0052 cost= 215.351959229
Epoch: 0053 cost= 215.172531128
Epoch: 0054 cost= 214.985824585
Epoch: 0055 cost= 214.808929443
Epoch: 0056 cost= 214.616897583
Epoch: 0057 cost= 214.441253662
Epoch: 0058 cost= 214.262054443
Epoch: 0059 cost= 214.077453613
Epoch: 0060 cost= 213.895996094
Epoch: 0061 cost= 213.715423584
Epoch: 0062 cost= 213.534057617
Epoch: 0063 cost= 213.354415894
Epoch: 0064 cost= 213.173721313
Epoch: 0065 cost= 212.988037109
Epoch: 0066 cost= 212.814788818
Epoch: 0067 cost= 212.633422852
Epoch: 0068 cost= 212.444824219
Epoch: 0069 cost= 212.266510010
Epoch: 0070 cost= 212.086395264
